"county","county_name","ec_county","ec_high_county"
40145,"Wagoner, Oklahoma",0.87896001,1.34676
40147,"Washington, Oklahoma",0.82841998,1.3334301
40149,"Washita, Oklahoma",0.80930001,1.22989
40151,"Woods, Oklahoma",1.0228,1.41469
40153,"Woodward, Oklahoma",0.80843002,1.28155
41000,"State average, Oregon",0.794841424571429,1.25728372285714
41001,"Baker, Oregon",0.74776,1.1848
41003,"Benton, Oregon",1.02566,1.4712501
41005,"Clackamas, Oregon",0.97426999,1.4439
41007,"Clatsop, Oregon",0.85488999,1.28959
41009,"Columbia, Oregon",0.89573002,1.26659
41011,"Coos, Oregon",0.70731997,1.13691
41013,"Crook, Oregon",0.79209,1.1852601
41015,"Curry, Oregon",0.76620001,1.2029099
41017,"Deschutes, Oregon",0.96754998,1.47482
41019,"Douglas, Oregon",0.68304002,1.10093
41021,"Gilliam, Oregon",0.87222999,1.19841
41023,"Grant, Oregon",0.82319999,1.21854
41025,"Harney, Oregon",0.78446001,1.20409
41027,"Hood River, Oregon",0.78618997,1.4507999
41029,"Jackson, Oregon",0.75441003,1.26677
41031,"Jefferson, Oregon",0.60784,1.12624
41033,"Josephine, Oregon",0.72365999,1.17496
41035,"Klamath, Oregon",0.68084002,1.15756
41037,"Lake, Oregon",0.71856999,1.14941
41039,"Lane, Oregon",0.83085001,1.3354501
41041,"Lincoln, Oregon",0.7281,1.25106
41043,"Linn, Oregon",0.81481999,1.26938
41045,"Malheur, Oregon",0.59495997,1.06135
41047,"Marion, Oregon",0.72185999,1.28308
41049,"Morrow, Oregon",0.60996997,1.0440201
41051,"Multnomah, Oregon",0.91854,1.53157
41053,"Polk, Oregon",0.84210998,1.31191
41055,"Sherman, Oregon",0.88849998,1.26599
41057,"Tillamook, Oregon",0.75831997,1.24485
41059,"Umatilla, Oregon",0.66812998,1.1309
41061,"Union, Oregon",0.78798002,1.2109801
41063,"Wallowa, Oregon",0.91021001,1.32278
41065,"Wasco, Oregon",0.75089002,1.21387
41067,"Washington, Oregon",0.97408998,1.46714
41069,"Wheeler, Oregon",NA,NA
41071,"Yamhill, Oregon",0.85421002,1.35686
42000,"State average, Pennsylvania",0.862979103283582,1.31161865373134
42001,"Adams, Pennsylvania",0.97083998,1.36598
42003,"Allegheny, Pennsylvania",0.88018,1.51047
42005,"Armstrong, Pennsylvania",0.87656999,1.2414
42007,"Beaver, Pennsylvania",0.86811,1.34496
42009,"Bedford, Pennsylvania",0.84540999,1.17926
42011,"Berks, Pennsylvania",0.78762001,1.3960299
42013,"Blair, Pennsylvania",0.78536999,1.26897
42015,"Bradford, Pennsylvania",0.81533998,1.22324
42017,"Bucks, Pennsylvania",1.0862,1.53847
42019,"Butler, Pennsylvania",1.00737,1.46595
42021,"Cambria, Pennsylvania",0.80493999,1.25465
42023,"Cameron, Pennsylvania",0.78442001,1.14194
42025,"Carbon, Pennsylvania",0.94252002,1.3253599
42027,"Centre, Pennsylvania",1.077,1.51098
42029,"Chester, Pennsylvania",1.0078,1.59848
42031,"Clarion, Pennsylvania",0.815,1.22086
42033,"Clearfield, Pennsylvania",0.7572,1.17864
42035,"Clinton, Pennsylvania",0.81599998,1.20771
42037,"Columbia, Pennsylvania",0.90041,1.31727
42039,"Crawford, Pennsylvania",0.78702998,1.21343
42041,"Cumberland, Pennsylvania",0.98786002,1.4595
42043,"Dauphin, Pennsylvania",0.75862002,1.37054
42045,"Delaware, Pennsylvania",0.87858999,1.51081
42047,"Elk, Pennsylvania",0.84274,1.2350301
42049,"Erie, Pennsylvania",0.74436998,1.3044
42051,"Fayette, Pennsylvania",0.72009999,1.1891299
42053,"Forest, Pennsylvania",0.83029997,1.21024
42055,"Franklin, Pennsylvania",0.85508001,1.30829
42057,"Fulton, Pennsylvania",0.87519997,1.18247
42059,"Greene, Pennsylvania",0.82053,1.24721
42061,"Huntingdon, Pennsylvania",0.81386,1.19741
42063,"Indiana, Pennsylvania",0.85698003,1.27316
42065,"Jefferson, Pennsylvania",0.79215997,1.17285
42067,"Juniata, Pennsylvania",0.85202998,1.26121
42069,"Lackawanna, Pennsylvania",0.83389997,1.36747
42071,"Lancaster, Pennsylvania",0.88984001,1.45915
42073,"Lawrence, Pennsylvania",0.8143,1.27836
42075,"Lebanon, Pennsylvania",0.80646998,1.35159
42077,"Lehigh, Pennsylvania",0.77371001,1.406
42079,"Luzerne, Pennsylvania",0.77534997,1.3059601
42081,"Lycoming, Pennsylvania",0.85042,1.3163
42083,"McKean, Pennsylvania",0.71309,1.1539299
42085,"Mercer, Pennsylvania",0.78386003,1.2488101
42087,"Mifflin, Pennsylvania",0.76933002,1.18067
42089,"Monroe, Pennsylvania",0.98337001,1.33745
42091,"Montgomery, Pennsylvania",1.05414,1.60303
42093,"Montour, Pennsylvania",1.0483201,1.50537
42095,"Northampton, Pennsylvania",0.96735001,1.4809901
42097,"Northumberland, Pennsylvania",0.80321002,1.23426
42099,"Perry, Pennsylvania",0.94691998,1.29948
42101,"Philadelphia, Pennsylvania",0.72140998,1.45938
42103,"Pike, Pennsylvania",1.0429,1.38026
42105,"Potter, Pennsylvania",0.81028003,1.16248
42107,"Schuylkill, Pennsylvania",0.84337002,1.2610199
42109,"Snyder, Pennsylvania",0.89385003,1.2753
42111,"Somerset, Pennsylvania",0.84035999,1.21535
42113,"Sullivan, Pennsylvania",0.90698999,1.24123
42115,"Susquehanna, Pennsylvania",0.86316001,1.22618
42117,"Tioga, Pennsylvania",0.83758998,1.20118
42119,"Union, Pennsylvania",0.92391998,1.41029
42121,"Venango, Pennsylvania",0.72775,1.15398
42123,"Warren, Pennsylvania",0.76808,1.19207
42125,"Washington, Pennsylvania",0.91777998,1.41053
42127,"Wayne, Pennsylvania",0.97128999,1.32331
42129,"Westmoreland, Pennsylvania",0.91854,1.36357
42131,"Wyoming, Pennsylvania",0.89131999,1.2672499
42133,"York, Pennsylvania",0.88367999,1.37995
44000,"State average, Rhode Island",1.023337978,1.52717002
44001,"Bristol, Rhode Island",1.1302299,1.58513
44003,"Kent, Rhode Island",1.02583,1.49044
44005,"Newport, Rhode Island",1.029,1.5630701
44007,"Providence, Rhode Island",0.77961999,1.4225
44009,"Washington, Rhode Island",1.15201,1.57471
45000,"State average, South Carolina",0.563832824347826,1.08301108065217
45001,"Abbeville, South Carolina",0.58048999,1.08771
45003,"Aiken, South Carolina",0.63625997,1.1969399
45005,"Allendale, South Carolina",0.36094999,0.82994998
45007,"Anderson, South Carolina",0.63639998,1.1750799
45009,"Bamberg, South Carolina",0.46811,0.90333003
45011,"Barnwell, South Carolina",0.48780999,0.97305
45013,"Beaufort, South Carolina",0.72795999,1.34289
45015,"Berkeley, South Carolina",0.73764002,1.27744
45017,"Calhoun, South Carolina",0.54623997,1.00606
45019,"Charleston, South Carolina",0.79374999,1.5379601
45021,"Cherokee, South Carolina",0.47005999,0.94793999
45023,"Chester, South Carolina",0.51235998,0.94243997
45025,"Chesterfield, South Carolina",0.50814003,0.91847003
45027,"Clarendon, South Carolina",0.51820999,0.99928999
45029,"Colleton, South Carolina",0.49731001,0.94217998
45031,"Darlington, South Carolina",0.49919,1.04598
45033,"Dillon, South Carolina",0.40854001,0.81436002
45035,"Dorchester, South Carolina",0.72189999,1.21775
45037,"Edgefield, South Carolina",0.64774001,1.20897
45039,"Fairfield, South Carolina",0.50717998,1.0123
45041,"Florence, South Carolina",0.53241998,1.06514
45043,"Georgetown, South Carolina",0.53513998,1.1294399
45045,"Greenville, South Carolina",0.71420002,1.36092
45047,"Greenwood, South Carolina",0.51762003,1.1288199
45049,"Hampton, South Carolina",0.49610999,0.86093998
45051,"Horry, South Carolina",0.73052001,1.23172
45053,"Jasper, South Carolina",0.51749998,1.04416
45055,"Kershaw, South Carolina",0.66712999,1.15967
45057,"Lancaster, South Carolina",0.61717999,1.33176
45059,"Laurens, South Carolina",0.51590002,1.03082
45061,"Lee, South Carolina",0.43004999,0.92739999
45063,"Lexington, South Carolina",0.72398001,1.27167
45065,"McCormick, South Carolina",0.55756003,1.21316
45067,"Marion, South Carolina",0.42501,0.85082
45069,"Marlboro, South Carolina",0.38475001,0.76222003
45071,"Newberry, South Carolina",0.54468,1.13087
45073,"Oconee, South Carolina",0.65385002,1.1856101
45075,"Orangeburg, South Carolina",0.47217,0.91347998
45077,"Pickens, South Carolina",0.74076003,1.27142
45079,"Richland, South Carolina",0.62936002,1.22928
45081,"Saluda, South Carolina",0.41246,0.93080002
45083,"Spartanburg, South Carolina",0.63480002,1.16661
45085,"Sumter, South Carolina",0.54737997,1.1075
45087,"Union, South Carolina",0.46540999,0.90985
45089,"Williamsburg, South Carolina",0.44545999,0.85307002
45091,"York, South Carolina",0.75866997,1.3712699
46000,"State average, South Dakota",0.953253048474576,1.41167779457627
46003,"Aurora, South Dakota",1.01745,1.45669
46005,"Beadle, South Dakota",0.70385998,1.33157
46007,"Bennett, South Dakota",0.46919999,1.08373
46009,"Bon Homme, South Dakota",1.10237,1.43001
46011,"Brookings, South Dakota",1.12134,1.54717
46013,"Brown, South Dakota",0.97460002,1.4883
46015,"Brule, South Dakota",0.93831998,1.43484
46017,"Buffalo, South Dakota",NA,NA
46019,"Butte, South Dakota",0.93114001,1.31994
46021,"Campbell, South Dakota",NA,NA
46023,"Charles Mix, South Dakota",0.68909001,1.43538
46025,"Clark, South Dakota",1.0449899,1.4798
46027,"Clay, South Dakota",1.12011,1.52776
46029,"Codington, South Dakota",1.03684,1.43756
46031,"Corson, South Dakota",0.42884001,1.23964
46033,"Custer, South Dakota",1.03025,1.41088
46035,"Davison, South Dakota",0.95797002,1.45555
46037,"Day, South Dakota",1.04679,1.47032
46039,"Deuel, South Dakota",1.1843801,1.4552701
46041,"Dewey, South Dakota",0.43900999,1.0490299
46043,"Douglas, South Dakota",1.1218899,1.49432
46045,"Edmunds, South Dakota",1.0732,1.5051301
46047,"Fall River, South Dakota",0.90066999,1.3041
46049,"Faulk, South Dakota",1.2204,1.58609
46051,"Grant, South Dakota",0.97103,1.48413
46053,"Gregory, South Dakota",0.95346999,1.37341
46055,"Haakon, South Dakota",1.03464,1.3913
46057,"Hamlin, South Dakota",0.94291002,1.42444
46059,"Hand, South Dakota",1.20684,1.47685
46061,"Hanson, South Dakota",1.21354,1.4947701
46063,"Harding, South Dakota",NA,NA
46065,"Hughes, South Dakota",0.94766003,1.4876699
46067,"Hutchinson, South Dakota",1.12265,1.50819
46069,"Hyde, South Dakota",1.04081,1.44897
46071,"Jackson, South Dakota",0.51108998,1.20906
46073,"Jerauld, South Dakota",0.99953002,1.41717
46075,"Jones, South Dakota",NA,NA
46077,"Kingsbury, South Dakota",1.1634099,1.4821
46079,"Lake, South Dakota",1.06596,1.50896
46081,"Lawrence, South Dakota",1.0430599,1.40924
46083,"Lincoln, South Dakota",1.15819,1.5539
46085,"Lyman, South Dakota",0.56233001,1.26954
46087,"McCook, South Dakota",1.13397,1.5088
46089,"McPherson, South Dakota",1.16277,1.51148
46091,"Marshall, South Dakota",0.89946002,1.47542
46093,"Meade, South Dakota",1.00753,1.35978
46095,"Mellette, South Dakota",NA,NA
46097,"Miner, South Dakota",1.19283,1.5217299
46099,"Minnehaha, South Dakota",0.90403998,1.52853
46101,"Moody, South Dakota",0.90495002,1.4623899
46102,"Shannon, South Dakota",0.33048001,0.91438001
46103,"Pennington, South Dakota",0.83902001,1.37183
46105,"Perkins, South Dakota",1.15097,1.40527
46107,"Potter, South Dakota",1.23702,1.5063
46109,"Roberts, South Dakota",0.65166998,1.29546
46111,"Sanborn, South Dakota",1.01472,1.42822
46115,"Spink, South Dakota",1.08323,1.47149
46117,"Stanley, South Dakota",0.97946,1.40512
46119,"Sully, South Dakota",NA,NA
46121,"Todd, South Dakota",0.29469001,0.97662997
46123,"Tripp, South Dakota",0.86050999,1.35698
46125,"Turner, South Dakota",1.14179,1.50468
46127,"Union, South Dakota",1.1800801,1.54179
46129,"Walworth, South Dakota",0.84601998,1.42422
46135,"Yankton, South Dakota",0.93689001,1.43571
46137,"Ziebach, South Dakota",NA,NA
47000,"State average, Tennessee",0.679045161052632,1.11997589726316
47001,"Anderson, Tennessee",0.75264001,1.25878
47003,"Bedford, Tennessee",0.62904,1.11467
47005,"Benton, Tennessee",0.63856,1.02584
47007,"Bledsoe, Tennessee",0.59378999,1.0189199
47009,"Blount, Tennessee",0.77205002,1.29143
47011,"Bradley, Tennessee",0.68295002,1.21049
47013,"Campbell, Tennessee",0.58462,0.95432001
47015,"Cannon, Tennessee",0.76207,1.17652
47017,"Carroll, Tennessee",0.69080001,1.1101201
47019,"Carter, Tennessee",0.60005999,1.04591
47021,"Cheatham, Tennessee",0.84446001,1.32537
47023,"Chester, Tennessee",0.75444001,1.22027
47025,"Claiborne, Tennessee",0.60639,1.09214
47027,"Clay, Tennessee",0.66702998,0.99125999
47029,"Cocke, Tennessee",0.53513002,0.93485999
47031,"Coffee, Tennessee",0.69243002,1.17459
47033,"Crockett, Tennessee",0.67750001,1.1655101
47035,"Cumberland, Tennessee",0.62562001,1.03334
47037,"Davidson, Tennessee",0.71960002,1.4992501
47039,"Decatur, Tennessee",0.75637001,1.11254
47041,"DeKalb, Tennessee",0.63034999,1.06861
47043,"Dickson, Tennessee",0.74438,1.2005399
47045,"Dyer, Tennessee",0.62905002,1.1095901
47047,"Fayette, Tennessee",0.83490002,1.40459
47049,"Fentress, Tennessee",0.57985002,0.94696999
47051,"Franklin, Tennessee",0.69016999,1.15583
47053,"Gibson, Tennessee",0.70519,1.1828001
47055,"Giles, Tennessee",0.66206998,1.0715801
47057,"Grainger, Tennessee",0.59908998,0.98221999
47059,"Greene, Tennessee",0.59437001,1.05352
47061,"Grundy, Tennessee",0.60712999,1.00455
47063,"Hamblen, Tennessee",0.56844002,1.0660501
47065,"Hamilton, Tennessee",0.75304002,1.37353
47067,"Hancock, Tennessee",0.51174003,0.77860999
47069,"Hardeman, Tennessee",0.59661001,0.97092998
47071,"Hardin, Tennessee",0.69696999,1.12316
47073,"Hawkins, Tennessee",0.59419,0.99808002
47075,"Haywood, Tennessee",0.50795001,0.99365002
47077,"Henderson, Tennessee",0.69380999,1.08753
47079,"Henry, Tennessee",0.6868,1.15755
47081,"Hickman, Tennessee",0.68589997,1.10026
47083,"Houston, Tennessee",0.71349001,1.02697
47085,"Humphreys, Tennessee",0.67760998,1.06075
47087,"Jackson, Tennessee",0.65932,1.04059
47089,"Jefferson, Tennessee",0.69108999,1.1119601
47091,"Johnson, Tennessee",0.5571,0.97421998
47093,"Knox, Tennessee",0.78470999,1.40165
47095,"Lake, Tennessee",0.52592999,0.97745001
47097,"Lauderdale, Tennessee",0.56652999,0.99094999
47099,"Lawrence, Tennessee",0.67153001,1.0674
47101,"Lewis, Tennessee",0.68299001,1.0573699
47103,"Lincoln, Tennessee",0.66999,1.10137
47105,"Loudon, Tennessee",0.71500999,1.22865
47107,"McMinn, Tennessee",0.65197998,1.10384
47109,"McNairy, Tennessee",0.74825001,1.1582
47111,"Macon, Tennessee",0.62804002,1.02092
47113,"Madison, Tennessee",0.61183,1.2162499
47115,"Marion, Tennessee",0.63818997,1.01297
47117,"Marshall, Tennessee",0.72364998,1.1914901
47119,"Maury, Tennessee",0.80249,1.4128799
47121,"Meigs, Tennessee",0.58504999,1.0051301
47123,"Monroe, Tennessee",0.60153002,1.0044399
47125,"Montgomery, Tennessee",0.83792001,1.22261
47127,"Moore, Tennessee",0.84228998,1.15336
47129,"Morgan, Tennessee",0.64822,1.00887
47131,"Obion, Tennessee",0.6631,1.16185
47133,"Overton, Tennessee",0.70015001,1.03438
47135,"Perry, Tennessee",0.68383998,1.0406899
47137,"Pickett, Tennessee",0.66235,0.97088999
47139,"Polk, Tennessee",0.64074999,1.0015399
47141,"Putnam, Tennessee",0.74646997,1.21258
47143,"Rhea, Tennessee",0.59630001,1.07265
47145,"Roane, Tennessee",0.67638999,1.1095999
47147,"Robertson, Tennessee",0.76104999,1.2835799
47149,"Rutherford, Tennessee",0.82494003,1.28747
47151,"Scott, Tennessee",0.57778001,0.90706998
47153,"Sequatchie, Tennessee",0.63419002,1.02248
47155,"Sevier, Tennessee",0.67552,1.15113
47157,"Shelby, Tennessee",0.52814001,1.2503901
47159,"Smith, Tennessee",0.71149999,1.10078
47161,"Stewart, Tennessee",0.81932002,1.12129
47163,"Sullivan, Tennessee",0.67641002,1.17118
47165,"Sumner, Tennessee",0.82476002,1.35479
47167,"Tipton, Tennessee",0.80690002,1.26363
47169,"Trousdale, Tennessee",0.67444003,1.06286
47171,"Unicoi, Tennessee",0.62787998,1.0549001
47173,"Union, Tennessee",0.60087001,1.0068099
47175,"Van Buren, Tennessee",0.59694999,0.96481001
47177,"Warren, Tennessee",0.60272002,1.10167
47179,"Washington, Tennessee",0.74717999,1.27663
47181,"Wayne, Tennessee",0.68234003,1.02966
47183,"Weakley, Tennessee",0.76284999,1.20039
47185,"White, Tennessee",0.62506998,1.05993
47187,"Williamson, Tennessee",1.1341701,1.5980901
47189,"Wilson, Tennessee",0.85267001,1.3874201
48000,"State average, Texas",0.766790257012987,1.23867549545455
48001,"Anderson, Texas",0.68866998,1.11341
48003,"Andrews, Texas",0.84294999,1.26439
48005,"Angelina, Texas",0.69543999,1.1998
48007,"Aransas, Texas",0.80969,1.30428
48009,"Archer, Texas",0.87865001,1.33162
48011,"Armstrong, Texas",1.07024,1.4157701
48013,"Atascosa, Texas",0.68539,1.09377
48015,"Austin, Texas",0.82190001,1.34323
48017,"Bailey, Texas",0.56537998,1.13842
48019,"Bandera, Texas",0.92465001,1.33334
48021,"Bastrop, Texas",0.66676003,1.24702
48023,"Baylor, Texas",0.84042001,1.2900701
48025,"Bee, Texas",0.67040998,1.0968
48027,"Bell, Texas",0.77035999,1.20402
48029,"Bexar, Texas",0.71173,1.29696
48031,"Blanco, Texas",0.97692001,1.45526
48035,"Bosque, Texas",0.81014001,1.28486
48037,"Bowie, Texas",0.67631,1.14659
48039,"Brazoria, Texas",0.83867002,1.3332
48041,"Brazos, Texas",0.82018,1.47082
48043,"Brewster, Texas",0.98229998,1.38553
48045,"Briscoe, Texas",NA,NA
48047,"Brooks, Texas",0.47837001,0.91110998
48049,"Brown, Texas",0.76362997,1.21429
48051,"Burleson, Texas",0.79666001,1.35992
48053,"Burnet, Texas",0.83811003,1.35677
48055,"Caldwell, Texas",0.68268001,1.1992199
48057,"Calhoun, Texas",0.74904001,1.21225
48059,"Callahan, Texas",0.85600001,1.26308
48061,"Cameron, Texas",0.48561999,0.91816998
48063,"Camp, Texas",0.69485003,1.166
48065,"Carson, Texas",1.04585,1.397
48067,"Cass, Texas",0.73061001,1.13359
48069,"Castro, Texas",0.62001997,1.31062
48071,"Chambers, Texas",0.85763001,1.33983
48073,"Cherokee, Texas",0.64780998,1.2451
48075,"Childress, Texas",0.78938001,1.20982
48077,"Clay, Texas",0.90792,1.25543
48079,"Cochran, Texas",0.65393001,1.1337
48081,"Coke, Texas",0.9702,1.3794301
48083,"Coleman, Texas",0.72548997,1.24508
48085,"Collin, Texas",1.0616699,1.5087399
48087,"Collingsworth, Texas",0.75351,1.27011
48089,"Colorado, Texas",0.73430002,1.33099
48091,"Comal, Texas",0.99019003,1.47712
48093,"Comanche, Texas",0.74312001,1.24283
48095,"Concho, Texas",NA,NA
48097,"Cooke, Texas",0.80071998,1.28833
48099,"Coryell, Texas",0.83302999,1.17145
48101,"Cottle, Texas",NA,NA
48103,"Crane, Texas",0.77411997,1.18483
48105,"Crockett, Texas",0.75739002,1.19661
48107,"Crosby, Texas",0.72017002,1.25254
48109,"Culberson, Texas",0.77182001,1.33402
48111,"Dallam, Texas",0.64752001,1.1992199
48113,"Dallas, Texas",0.63424999,1.36524
48115,"Dawson, Texas",0.63875997,1.22446
48117,"Deaf Smith, Texas",0.57874,1.0478899
48119,"Delta, Texas",0.83983999,1.22589
48121,"Denton, Texas",0.98328,1.45365
48123,"DeWitt, Texas",0.77981001,1.26452
48125,"Dickens, Texas",NA,NA
48127,"Dimmit, Texas",0.57446003,0.92925
48129,"Donley, Texas",0.91601002,1.26194
48131,"Duval, Texas",0.59026998,0.94226998
48133,"Eastland, Texas",0.78671002,1.20667
48135,"Ector, Texas",0.78214997,1.20365
48137,"Edwards, Texas",0.69123,1.2074701
48139,"Ellis, Texas",0.82852,1.3338799
48141,"El Paso, Texas",0.64658999,1.0541101
48143,"Erath, Texas",0.86059999,1.34972
48145,"Falls, Texas",0.56549001,1.14258
48147,"Fannin, Texas",0.83718997,1.27124
48149,"Fayette, Texas",0.8592,1.37727
48151,"Fisher, Texas",0.86805999,1.31747
48153,"Floyd, Texas",0.69265002,1.24544
48155,"Foard, Texas",NA,NA
48157,"Fort Bend, Texas",0.85812998,1.49045
48159,"Franklin, Texas",0.80655003,1.2306499
48161,"Freestone, Texas",0.76169997,1.18543
48163,"Frio, Texas",0.56471002,0.94651002
48165,"Gaines, Texas",0.82081997,1.24956
48167,"Galveston, Texas",0.83270001,1.4172601
48169,"Garza, Texas",0.75414002,1.16899
48171,"Gillespie, Texas",0.84829998,1.43358
48173,"Glasscock, Texas",NA,NA
48175,"Goliad, Texas",0.88993001,1.34645
48177,"Gonzales, Texas",0.63777,1.1049
48179,"Gray, Texas",0.74809998,1.2565
48181,"Grayson, Texas",0.82727998,1.33263
48183,"Gregg, Texas",0.71904999,1.28373
48185,"Grimes, Texas",0.82354999,1.3586299
48187,"Guadalupe, Texas",0.85474002,1.32336
48189,"Hale, Texas",0.61313999,1.15599
48191,"Hall, Texas",NA,NA
48193,"Hamilton, Texas",0.85563999,1.3159699
48195,"Hansford, Texas",0.76011997,1.39722
48197,"Hardeman, Texas",0.80598998,1.1400599
48199,"Hardin, Texas",0.91417003,1.3407201
48201,"Harris, Texas",0.67668003,1.37254
48203,"Harrison, Texas",0.67927003,1.21262
48207,"Haskell, Texas",0.78201997,1.26533
48209,"Hays, Texas",0.85219002,1.43251
48211,"Hemphill, Texas",0.8549,1.39378
48213,"Henderson, Texas",0.75220001,1.20126
48215,"Hidalgo, Texas",0.52191001,0.91925001
48217,"Hill, Texas",0.74773002,1.19165
48219,"Hockley, Texas",0.73356003,1.25058
48221,"Hood, Texas",0.90656,1.37842
48223,"Hopkins, Texas",0.79097003,1.23524
48225,"Houston, Texas",0.65561998,1.16891
48227,"Howard, Texas",0.76109999,1.21092
48229,"Hudspeth, Texas",NA,NA
48231,"Hunt, Texas",0.82055002,1.29205
48233,"Hutchinson, Texas",0.80466998,1.22873
48235,"Irion, Texas",NA,NA
48237,"Jack, Texas",0.82705998,1.30435
48239,"Jackson, Texas",0.83033001,1.26622
48241,"Jasper, Texas",0.81098002,1.19171
48243,"Jeff Davis, Texas",NA,NA
48245,"Jefferson, Texas",0.67346001,1.23655
48247,"Jim Hogg, Texas",0.57916999,0.85444999
48249,"Jim Wells, Texas",0.64227998,1.00525
48251,"Johnson, Texas",0.86857998,1.34464
48253,"Jones, Texas",0.79263997,1.22489
48255,"Karnes, Texas",0.72005999,1.19546
48257,"Kaufman, Texas",0.78201997,1.2806799
48259,"Kendall, Texas",1.02351,1.51802
48265,"Kerr, Texas",0.79914999,1.34202
48267,"Kimble, Texas",0.80001998,1.2575901
48271,"Kinney, Texas",NA,NA
48273,"Kleberg, Texas",0.73377001,1.1609499
48275,"Knox, Texas",0.77196997,1.21299
48277,"Lamar, Texas",0.71825999,1.19977
48279,"Lamb, Texas",0.65913999,1.22631
48281,"Lampasas, Texas",0.85227001,1.2486
48283,"La Salle, Texas",0.58717,0.95890999
48285,"Lavaca, Texas",0.81727999,1.35386
48287,"Lee, Texas",0.82529998,1.31853
48289,"Leon, Texas",0.79465997,1.24901
48291,"Liberty, Texas",0.70385998,1.19175
48293,"Limestone, Texas",0.65666002,1.1071301
48295,"Lipscomb, Texas",0.80715001,1.2372299
48297,"Live Oak, Texas",0.80335999,1.23239
48299,"Llano, Texas",0.80267,1.33702
48303,"Lubbock, Texas",0.76855999,1.41221
48305,"Lynn, Texas",0.85031998,1.4307899
48307,"McCulloch, Texas",0.69806999,1.24954
48309,"McLennan, Texas",0.68001002,1.34138
48311,"McMullen, Texas",NA,NA
48313,"Madison, Texas",0.69716001,1.19813
48315,"Marion, Texas",0.76415002,1.1448801
48317,"Martin, Texas",0.87796998,1.3164901
48319,"Mason, Texas",0.88789999,1.39531
48321,"Matagorda, Texas",0.71632999,1.21623
48323,"Maverick, Texas",0.68305999,1.00615
48325,"Medina, Texas",0.78584999,1.26905
48327,"Menard, Texas",0.64155,1.11792
48329,"Midland, Texas",0.84231001,1.29796
48331,"Milam, Texas",0.72762001,1.2451
48333,"Mills, Texas",0.85066998,1.2742701
48335,"Mitchell, Texas",0.79342997,1.21534
48337,"Montague, Texas",0.84710002,1.25099
48339,"Montgomery, Texas",0.84201998,1.44293
48341,"Moore, Texas",0.62011999,1.09637
48343,"Morris, Texas",0.66114998,1.11295
48347,"Nacogdoches, Texas",0.70853001,1.30844
48349,"Navarro, Texas",0.67293,1.17713
48351,"Newton, Texas",0.79048997,1.1205
48353,"Nolan, Texas",0.71263999,1.19621
48355,"Nueces, Texas",0.72533,1.2277
48357,"Ochiltree, Texas",0.66895002,1.19941
48359,"Oldham, Texas",1.1142499,1.42941
48361,"Orange, Texas",0.83389997,1.27315
48363,"Palo Pinto, Texas",0.75871998,1.2218699
48365,"Panola, Texas",0.78579998,1.22522
48367,"Parker, Texas",0.97498,1.45992
48369,"Parmer, Texas",0.61421001,1.08205
48371,"Pecos, Texas",0.81389999,1.1469899
48373,"Polk, Texas",0.72953999,1.1436599
48375,"Potter, Texas",0.69432998,1.27558
48377,"Presidio, Texas",0.8477,1.2995
48379,"Rains, Texas",0.79636002,1.1898299
48381,"Randall, Texas",0.85433,1.33619
48383,"Reagan, Texas",0.74109,1.11824
48385,"Real, Texas",0.87980002,1.30898
48387,"Red River, Texas",0.70543998,1.09067
48389,"Reeves, Texas",0.72328001,1.0565
48391,"Refugio, Texas",0.73110998,1.16887
48395,"Robertson, Texas",0.71644998,1.2418
48397,"Rockwall, Texas",0.94744998,1.4408799
48399,"Runnels, Texas",0.76265001,1.24187
48401,"Rusk, Texas",0.72330999,1.18269
48403,"Sabine, Texas",0.78754997,1.0898401
48405,"San Augustine, Texas",0.64100999,1.02154
48407,"San Jacinto, Texas",0.75695002,1.19366
48409,"San Patricio, Texas",0.74300998,1.1768
48411,"San Saba, Texas",0.73303002,1.2345099
48413,"Schleicher, Texas",0.78022999,1.24166
48415,"Scurry, Texas",0.78162003,1.2364399
48417,"Shackelford, Texas",0.88690001,1.30373
48419,"Shelby, Texas",0.63335001,1.12015
48421,"Sherman, Texas",0.71311998,1.27142
48423,"Smith, Texas",0.75515002,1.33792
48425,"Somervell, Texas",0.95037001,1.42168
48427,"Starr, Texas",0.50836003,0.78180999
48429,"Stephens, Texas",0.76441002,1.18677
48431,"Sterling, Texas",0.95087999,1.473
48433,"Stonewall, Texas",NA,NA
48435,"Sutton, Texas",0.77819997,1.23947
48437,"Swisher, Texas",0.66207999,1.18031
48439,"Tarrant, Texas",0.75234997,1.38388
48441,"Taylor, Texas",0.80875999,1.35664
48445,"Terry, Texas",0.63616002,1.13165
48447,"Throckmorton, Texas",NA,NA
48449,"Titus, Texas",0.61958998,1.1056
48451,"Tom Green, Texas",0.78692001,1.30988
48453,"Travis, Texas",0.81379002,1.58201
48455,"Trinity, Texas",0.75336999,1.1792001
48457,"Tyler, Texas",0.84077001,1.1983401
48459,"Upshur, Texas",0.81557,1.22881
48461,"Upton, Texas",0.88827997,1.24902
48463,"Uvalde, Texas",0.61726999,1.1187299
48465,"Val Verde, Texas",0.77535999,1.18831
48467,"Van Zandt, Texas",0.86023998,1.28002
48469,"Victoria, Texas",0.76161999,1.25668
